n_training,n_neurons,l_noise,train_algo,q_validate,q_regular,c_regular,epochs,stop,best_perf,best_vperf,best_tperf,net_true_error
1000,5,1,trainrp,FALSE,TRUE,0.5,914,Minimum gradient reached.,0.706631531,NaN,NaN,0.425061393
1000,20,0.5,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,180.0066549,NaN,NaN,0.4251
1000,10,1,trainbfg,TRUE,TRUE,0.5,110,Validation stop.,0.71532224,0.744458835,NaN,0.425122562
200,10,0.1,trainscg,TRUE,TRUE,0.5,55,Validation stop.,0.22274315,0.241908826,NaN,0.425159327
200,10,0.1,trainscg,FALSE,TRUE,0.5,104,Minimum gradient reached.,0.226394554,NaN,NaN,0.425213903
1000,5,0.5,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.619464275,NaN,NaN,0.425219749
200,5,0.5,trainscg,FALSE,TRUE,0.5,89,Minimum gradient reached.,0.368325253,NaN,NaN,0.425249859
200,5,0.5,trainbfg,TRUE,TRUE,0.5,22,Validation stop.,0.35504183,0.380632723,NaN,0.425288669
200,5,0.5,traingdx,TRUE,TRUE,0.5,123,Validation stop.,0.378110924,0.370557296,NaN,0.425444471
1000,10,0.5,trainrp,TRUE,TRUE,0.5,112,Validation stop.,0.39911328,0.397082269,NaN,0.425510019
200,10,0.1,traingdx,FALSE,TRUE,0.5,949,Minimum gradient reached.,0.229750937,NaN,NaN,0.425530122
1000,5,0.5,trainscg,TRUE,TRUE,0.5,33,Validation stop.,0.332115483,0.361440569,NaN,0.425566114
200,10,0.5,trainbfg,TRUE,TRUE,0.5,61,Validation stop.,0.36612958,0.354669193,NaN,0.425577279
50,20,0.5,trainscg,TRUE,TRUE,0.5,84,Validation stop.,0.360869071,0.45092104,NaN,0.425578142
50,10,1,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.249431964,NaN,NaN,0.425653976
1000,5,0.5,trainrp,TRUE,TRUE,0.5,185,Validation stop.,0.328614919,0.373004443,NaN,0.425713207
1000,10,0.1,trainscg,TRUE,TRUE,0.5,47,Validation stop.,0.226575909,0.244282354,NaN,0.425760773
200,10,0.1,trainrp,FALSE,TRUE,0.5,517,Minimum gradient reached.,0.233296903,NaN,NaN,0.425762083
50,10,0.1,traingdx,FALSE,TRUE,0.5,679,Minimum gradient reached.,0.215440438,NaN,NaN,0.425801432
1000,10,0.1,trainbfg,TRUE,TRUE,0.5,52,Validation stop.,0.227793397,0.250880235,NaN,0.425837985
1000,5,0.5,trainlm,TRUE,TRUE,0.5,4,Maximum MU reached.,0.366953391,0.379679581,NaN,0.425889213
200,10,0.1,trainrp,TRUE,TRUE,0.5,128,Validation stop.,0.231883118,0.248352348,NaN,0.426006939
1000,5,1,trainscg,TRUE,TRUE,0.5,41,Validation stop.,0.658683348,0.726730527,NaN,0.42607166
200,5,0.5,trainbfg,FALSE,TRUE,0.5,89,Minimum gradient reached.,0.302647586,NaN,NaN,0.426117944
1000,5,1,trainbfg,TRUE,TRUE,0.5,42,Validation stop.,0.706308332,0.664511996,NaN,0.426141198
1000,5,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.347387828,NaN,NaN,0.426177805
1000,10,0.1,trainbfg,FALSE,TRUE,0.5,0,Minimum gradient reached.,46.12880422,NaN,NaN,0.4262
1000,10,0.1,trainscg,FALSE,TRUE,0.5,0,Minimum gradient reached.,46.07570597,NaN,NaN,0.4262
1000,10,1,trainbfg,FALSE,TRUE,0.5,292,Minimum gradient reached.,0.686079357,NaN,NaN,0.426240843
200,10,0.1,traingdx,TRUE,TRUE,0.5,157,Validation stop.,0.250425818,0.271072032,NaN,0.426305952
50,5,0.1,traingdx,FALSE,TRUE,0.5,645,Minimum gradient reached.,0.248267391,NaN,NaN,0.426339954
1000,10,0.1,trainrp,TRUE,TRUE,0.5,139,Validation stop.,0.23064203,0.250939389,NaN,0.426372865
200,10,0.1,trainbfg,FALSE,TRUE,0.5,172,Minimum gradient reached.,0.226391892,NaN,NaN,0.426373443
1000,10,1,trainlm,FALSE,TRUE,0.5,8,Maximum MU reached.,0.734247627,NaN,NaN,0.426387105
1000,10,0.1,trainrp,FALSE,TRUE,0.5,458,Minimum gradient reached.,0.225949865,NaN,NaN,0.426403366
1000,5,1,trainbfg,FALSE,TRUE,0.5,111,Minimum gradient reached.,0.71241766,NaN,NaN,0.42640523
1000,5,0.5,trainbfg,TRUE,TRUE,0.5,24,Validation stop.,0.328570821,0.382128272,NaN,0.426557359
200,10,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.68506686,NaN,NaN,0.426693711
200,5,1,trainrp,TRUE,TRUE,0.5,56,Validation stop.,0.682553112,0.701005246,NaN,0.426697283
200,20,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.685924803,NaN,NaN,0.426851427
1000,10,0.1,traingdx,FALSE,TRUE,0.5,808,Minimum gradient reached.,0.226572886,NaN,NaN,0.42689172
1000,40,1,trainlm,TRUE,TRUE,0.5,11,Maximum MU reached.,0.637637784,0.730796332,NaN,0.426903157
50,5,0.1,trainrp,TRUE,TRUE,0.5,96,Validation stop.,0.233611818,0.26699288,NaN,0.426974352
200,10,0.5,trainscg,TRUE,TRUE,0.5,56,Validation stop.,0.337010054,0.328863138,NaN,0.427041473
200,10,0.1,trainbfg,TRUE,TRUE,0.5,50,Validation stop.,0.225922914,0.256039381,NaN,0.427049717
200,20,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,1.542932987,1.361442256,NaN,0.427137762
200,5,0.5,trainrp,TRUE,TRUE,0.5,53,Validation stop.,0.35097328,0.37442067,NaN,0.427327473
200,5,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.713330195,NaN,NaN,0.427398489
50,10,0.5,trainscg,TRUE,TRUE,0.5,43,Validation stop.,0.268702326,0.432062798,NaN,0.427444192
1000,5,0.5,trainbfg,FALSE,TRUE,0.5,91,Minimum gradient reached.,0.35782023,NaN,NaN,0.427610064
1000,5,1,trainscg,FALSE,TRUE,0.5,119,Minimum gradient reached.,0.672710221,NaN,NaN,0.427760132
200,5,1,trainbfg,FALSE,TRUE,0.5,96,Minimum gradient reached.,0.687638618,NaN,NaN,0.428209148
1000,10,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.690966307,NaN,NaN,0.428295125
1000,10,1,trainlm,TRUE,TRUE,0.5,7,Maximum MU reached.,0.68965343,0.750832943,NaN,0.428705358
1000,5,0.5,trainscg,FALSE,TRUE,0.5,82,Minimum gradient reached.,0.353439899,NaN,NaN,0.428787483
50,10,1,trainbfg,FALSE,TRUE,0.5,264,Minimum gradient reached.,0.70082888,NaN,NaN,0.428862541
200,5,0.5,trainlm,TRUE,TRUE,0.1,3,Maximum MU reached.,0.552364379,0.536842438,NaN,0.428930796
50,10,0.5,trainrp,FALSE,TRUE,0.5,833,Minimum gradient reached.,0.316932217,NaN,NaN,0.428986891
200,5,1,trainrp,FALSE,TRUE,0.5,657,Minimum gradient reached.,0.639529208,NaN,NaN,0.42909509
1000,5,0.5,trainrp,FALSE,TRUE,0.5,408,Minimum gradient reached.,0.37696471,NaN,NaN,0.429291222
1000,10,0.5,traingdx,TRUE,TRUE,0.5,0,Validation stop.,57.05014288,56.46102157,NaN,0.4293
50,10,0.5,trainscg,FALSE,TRUE,0.5,184,Minimum gradient reached.,0.413468756,NaN,NaN,0.429308886
200,10,1,trainlm,TRUE,TRUE,0.5,7,Maximum MU reached.,0.762859258,0.797288263,NaN,0.42954246
200,5,1,trainlm,TRUE,TRUE,0.1,3,Maximum MU reached.,1.269005401,1.424843054,NaN,0.429738551
50,5,1,trainbfg,FALSE,TRUE,0.1,191,Minimum gradient reached.,1.174461655,NaN,NaN,0.429929163
50,5,1,trainrp,TRUE,TRUE,0.5,46,Validation stop.,0.861386203,0.828260991,NaN,0.43003542
200,5,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.346175408,NaN,NaN,0.43012719
50,5,0.1,trainbfg,FALSE,TRUE,0.5,73,Minimum gradient reached.,0.233567689,NaN,NaN,0.430138027
1000,20,0.5,trainlm,FALSE,TRUE,0.5,8,Maximum MU reached.,0.330098786,NaN,NaN,0.43021644
50,5,0.1,trainrp,FALSE,TRUE,0.5,233,Minimum gradient reached.,0.242735817,NaN,NaN,0.430283054
50,5,0.5,trainbfg,FALSE,TRUE,0.5,80,Minimum gradient reached.,0.318125113,NaN,NaN,0.430327205
200,5,0.1,traingdx,FALSE,TRUE,0.5,438,Minimum gradient reached.,0.242278728,NaN,NaN,0.43043702
200,10,0.5,trainlm,FALSE,TRUE,0.5,7,Maximum MU reached.,0.313439864,NaN,NaN,0.430507761
50,5,0.5,trainbfg,TRUE,TRUE,0.5,44,Validation stop.,0.397959571,0.374931053,NaN,0.430658571
200,5,0.1,trainbfg,TRUE,TRUE,0.5,56,Validation stop.,0.238316847,0.257317133,NaN,0.430673516
50,5,0.5,trainlm,TRUE,TRUE,0.5,4,Maximum MU reached.,0.320414822,0.441627949,NaN,0.431099524
200,5,0.1,trainscg,FALSE,TRUE,0.5,50,Minimum gradient reached.,0.234394239,NaN,NaN,0.431146962
50,10,1,trainrp,TRUE,TRUE,0.5,109,Validation stop.,0.796703541,0.774119577,NaN,0.431561185
1000,5,0.1,trainrp,TRUE,TRUE,0.5,96,Validation stop.,0.238553547,0.25930389,NaN,0.432001812
200,10,0.5,trainbfg,FALSE,TRUE,0.5,207,Minimum gradient reached.,0.29710406,NaN,NaN,0.432153879
1000,5,0.1,trainscg,FALSE,TRUE,0.5,0,Minimum gradient reached.,13.48666548,NaN,NaN,0.4322
1000,5,0.1,trainrp,FALSE,TRUE,0.5,234,Minimum gradient reached.,0.240878898,NaN,NaN,0.432259122
1000,5,0.1,trainbfg,TRUE,TRUE,0.5,43,Validation stop.,0.237439132,0.259500519,NaN,0.432287667
50,5,0.1,trainscg,FALSE,TRUE,0.5,60,Minimum gradient reached.,0.226453036,NaN,NaN,0.432447749
1000,5,0.1,trainbfg,FALSE,TRUE,0.5,80,Minimum gradient reached.,0.237264953,NaN,NaN,0.432681474
1000,5,0.1,traingdx,FALSE,TRUE,0.5,476,Minimum gradient reached.,0.24178154,NaN,NaN,0.432694986
50,5,0.1,trainbfg,TRUE,TRUE,0.5,31,Validation stop.,0.225707853,0.272578829,NaN,0.43272792
1000,5,0.1,trainscg,TRUE,TRUE,0.5,47,Validation stop.,0.234390566,0.258745567,NaN,0.432794871
200,5,0.1,trainrp,TRUE,TRUE,0.5,70,Validation stop.,0.240150772,0.258078617,NaN,0.432834857
200,40,1,traingdx,TRUE,TRUE,1.00E-06,98,Validation stop.,1.187123102,1.560110813,NaN,0.432855277
50,5,0.1,trainscg,TRUE,TRUE,0.5,23,Validation stop.,0.240097614,0.258831724,NaN,0.432965099
200,5,0.1,trainrp,FALSE,TRUE,0.5,245,Minimum gradient reached.,0.241852157,NaN,NaN,0.4333953
200,5,0.1,trainscg,TRUE,TRUE,0.5,45,Validation stop.,0.23577544,0.254364297,NaN,0.433450021
200,10,1,trainrp,TRUE,TRUE,0.5,127,Validation stop.,0.817721982,0.862080219,NaN,0.433840523
200,5,0.1,trainbfg,FALSE,TRUE,0.5,77,Minimum gradient reached.,0.236946973,NaN,NaN,0.433862281
50,20,0.5,trainlm,FALSE,TRUE,0.5,7,Maximum MU reached.,0.355660732,NaN,NaN,0.433865915
50,5,0.5,trainrp,FALSE,TRUE,0.5,607,Minimum gradient reached.,0.451550504,NaN,NaN,0.434432788
50,5,1,trainscg,FALSE,TRUE,0.5,111,Minimum gradient reached.,0.667322339,NaN,NaN,0.434652541
200,10,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.354352129,NaN,NaN,0.435127878
50,5,0.5,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.734959688,NaN,NaN,0.435255253
200,5,0.5,trainrp,FALSE,TRUE,0.5,477,Minimum gradient reached.,0.35380303,NaN,NaN,0.435997823
1000,10,0.1,traingdx,TRUE,TRUE,0.5,144,Validation stop.,0.232569291,0.253807572,NaN,0.436263966
50,20,0.5,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.326256013,NaN,NaN,0.436479045
50,5,1,trainscg,TRUE,TRUE,0.5,51,Validation stop.,0.828860991,0.696770183,NaN,0.436682129
1000,20,1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.529621296,NaN,NaN,0.437503826
50,10,0.5,trainlm,FALSE,TRUE,0.5,4,Maximum MU reached.,0.32358871,NaN,NaN,0.438393088
1000,5,0.1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.064545372,NaN,NaN,0.438773659
200,5,0.1,trainlm,FALSE,TRUE,0.5,4,Maximum MU reached.,0.21357959,NaN,NaN,0.438949574
200,5,1,trainbfg,TRUE,TRUE,0.5,23,Validation stop.,0.723332831,0.761492747,NaN,0.439046747
200,5,1,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.734789173,0.665095798,NaN,0.439314024
200,5,1,trainscg,TRUE,TRUE,0.5,48,Validation stop.,0.769020663,0.731186868,NaN,0.440014497
200,10,1,trainscg,TRUE,TRUE,0.5,78,Validation stop.,0.621073199,0.812891135,NaN,0.440307979
50,20,1,traingdx,TRUE,FALSE,0.5,99,Validation stop.,0.547324907,1.480415979,NaN,0.440335891
50,5,1,trainbfg,FALSE,TRUE,0.5,93,Minimum gradient reached.,0.696030232,NaN,NaN,0.440590001
50,10,1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.685760004,NaN,NaN,0.440905151
50,5,0.5,trainscg,FALSE,TRUE,0.5,73,Minimum gradient reached.,0.334822188,NaN,NaN,0.441189757
50,10,0.5,trainbfg,TRUE,TRUE,0.5,42,Validation stop.,0.376848868,0.369208274,NaN,0.441242261
200,10,1,trainscg,FALSE,TRUE,0.5,221,Minimum gradient reached.,0.837204792,NaN,NaN,0.441668171
200,20,1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.430255567,NaN,NaN,0.44481705
50,5,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.34561955,NaN,NaN,0.446416928
50,10,0.5,trainbfg,FALSE,TRUE,0.5,229,Minimum gradient reached.,0.290031607,NaN,NaN,0.446840954
200,10,0.1,trainlm,TRUE,TRUE,0.5,7,Maximum MU reached.,0.218413505,0.236864778,NaN,0.448815221
50,5,0.1,traingdx,TRUE,TRUE,0.5,119,Validation stop.,0.252932626,0.26902747,NaN,0.450254777
50,10,1,trainbfg,TRUE,TRUE,0.5,47,Validation stop.,0.669750926,0.656604719,NaN,0.451752131
50,5,1,traingdx,TRUE,TRUE,0.5,128,Validation stop.,0.714243014,0.731437372,NaN,0.45270101
50,5,1,trainrp,FALSE,TRUE,0.5,711,Minimum gradient reached.,0.63316206,NaN,NaN,0.455666669
1000,10,0.1,trainlm,FALSE,TRUE,0.5,5,Maximum MU reached.,0.217014609,NaN,NaN,0.456819603
1000,5,0.5,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.348049871,NaN,NaN,0.457437962
50,10,0.1,traingdx,TRUE,TRUE,0.5,141,Validation stop.,0.289508769,0.291358111,NaN,0.457822902
50,10,0.1,trainlm,TRUE,TRUE,0.5,4,Maximum MU reached.,0.216993918,0.243306277,NaN,0.457862516
200,40,1,trainlm,TRUE,TRUE,0.5,4,Maximum MU reached.,0.692916953,0.871704243,NaN,0.459334796
1000,5,0.1,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.239879221,0.263159051,NaN,0.460563097
1000,5,0.1,traingdx,TRUE,TRUE,0.5,120,Validation stop.,0.254940259,0.276436898,NaN,0.461914398
50,5,1,trainlm,FALSE,TRUE,0.1,4,Maximum MU reached.,1.430972189,NaN,NaN,0.462284385
200,5,0.1,traingdx,TRUE,TRUE,0.5,120,Validation stop.,0.257043003,0.281745097,NaN,0.463664147
50,10,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.585068512,NaN,NaN,0.464368374
200,5,0.1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.365192706,NaN,NaN,0.470944485
50,10,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,1.376709651,1.011210478,NaN,0.471864199
200,5,1,trainlm,FALSE,TRUE,0.1,3,Maximum MU reached.,1.283221801,NaN,NaN,0.47467027
50,20,1,traingdx,TRUE,TRUE,1.00E-06,25,Validation stop.,1.229957118,1.183724676,NaN,0.479782789
200,40,1,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.500849828,NaN,NaN,0.48002776
50,10,0.5,trainlm,TRUE,TRUE,0.5,8,Maximum MU reached.,0.342403696,0.439096896,NaN,0.481138506
1000,5,1,trainlm,TRUE,TRUE,0.5,4,Maximum MU reached.,0.687945805,0.724482384,NaN,0.482376428
50,10,1,trainlm,FALSE,TRUE,0.5,12,Maximum MU reached.,0.607018161,NaN,NaN,0.485643825
1000,10,0.5,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.220071326,0.224544518,NaN,0.485936927
50,5,0.1,trainlm,TRUE,TRUE,0.5,3,Maximum MU reached.,0.231639342,0.258231679,NaN,0.488751839
1000,5,0.1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.414574511,0.435318428,NaN,0.489372233
50,10,1,trainlm,TRUE,TRUE,0.5,6,Maximum MU reached.,0.610285307,0.833738483,NaN,0.491582462
200,10,0.5,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.27114605,0.334078456,NaN,0.496848394
50,5,1,trainlm,TRUE,TRUE,0.5,8,Maximum MU reached.,0.787037091,0.762725193,NaN,0.501765774
50,5,1,trainlm,FALSE,TRUE,0.5,4,Maximum MU reached.,0.770467264,NaN,NaN,0.504355585
50,20,1,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.566821635,NaN,NaN,0.504551624
200,10,0.1,trainlm,FALSE,TRUE,0.5,3,Maximum MU reached.,0.237336874,NaN,NaN,0.507907198
50,20,1,trainlm,TRUE,TRUE,1.00E-06,11,Validation stop.,0.426567225,1.40285496,NaN,0.512335832
1000,10,0.1,trainlm,TRUE,TRUE,0.5,3,Maximum MU reached.,0.230971732,0.252180761,NaN,0.514359573
50,20,1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,29.70077637,NaN,NaN,0.516648985
50,20,1,trainscg,TRUE,TRUE,0.5,121,Validation stop.,0.878300075,0.780469394,NaN,0.518044793
50,5,1,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.762624168,NaN,NaN,0.51975461
1000,40,1,traingdx,TRUE,TRUE,1.00E-06,110,Validation stop.,1.329481333,1.518578124,NaN,0.521995382
50,10,1,trainscg,TRUE,TRUE,0.5,56,Validation stop.,1.543076124,1.243703088,NaN,0.52947265
200,40,1,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.538834371,NaN,NaN,0.531040755
50,5,1,trainbfg,TRUE,TRUE,0.5,35,Validation stop.,0.748543148,0.616545572,NaN,0.532905441
200,5,0.5,trainlm,FALSE,TRUE,0.5,0,Performance goal met.,-0.17870283,NaN,NaN,0.536071626
200,40,1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,1.837089719,NaN,NaN,0.539319303
200,10,1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.888202702,NaN,NaN,0.547595456
1000,40,1,traingdx,TRUE,FALSE,0.5,113,Validation stop.,1.402861561,1.598440161,NaN,0.54907527
50,10,1,trainlm,FALSE,TRUE,1.00E-06,60,Maximum MU reached.,0.60503658,NaN,NaN,0.560650097
200,10,0.1,traingdx,TRUE,TRUE,0.1,18,Validation stop.,9.409504866,9.439193633,NaN,0.572890926
50,40,1,trainrp,TRUE,FALSE,0.5,29,Validation stop.,0.220320208,1.071799465,NaN,0.574119985
200,40,1,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.296433309,NaN,NaN,0.580216916
1000,20,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,42.78914344,NaN,NaN,0.58527197
200,20,1,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.846701832,0.939259538,NaN,0.587025313
200,40,1,trainrp,TRUE,TRUE,1.00E-06,28,Validation stop.,1.465303248,1.822690137,NaN,0.611887171
1000,5,1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.714846563,NaN,NaN,0.626781082
50,40,1,trainbfg,TRUE,TRUE,1.00E-06,20,Validation stop.,0.14716255,1.53965271,NaN,0.630585073
50,20,1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,1.75610062,NaN,NaN,0.633531591
50,20,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.274811706,NaN,NaN,0.637400803
1000,20,1,traingdx,TRUE,TRUE,0.5,0,Validation stop.,190.0823468,190.9811766,NaN,0.6546
50,40,1,trainscg,FALSE,FALSE,0.5,782,Minimum gradient reached.,1.96E-11,NaN,NaN,0.670849536
50,20,1,trainscg,TRUE,FALSE,0.5,21,Validation stop.,0.650133605,1.815944913,NaN,0.670980182
50,40,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.014489067,NaN,NaN,0.681971569
50,20,1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.407837323,NaN,NaN,0.688198186
50,40,1,traingdx,TRUE,FALSE,0.5,106,Validation stop.,0.545819066,1.354114058,NaN,0.688378179
50,10,0.1,traingdx,TRUE,TRUE,0.1,16,Validation stop.,9.503089828,9.569067571,NaN,0.704583629
50,40,1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.269743947,NaN,NaN,0.708837597
50,40,1,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.057338496,NaN,NaN,0.717410946
50,20,1,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.136846471,NaN,NaN,0.729617237
50,40,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,429.5242087,NaN,NaN,0.735464597
200,5,0.1,traingdx,TRUE,FALSE,0.5,19,Validation stop.,0.769199325,0.801329344,NaN,0.750642035
200,10,0.5,traingdx,TRUE,TRUE,0.1,14,Validation stop.,9.869829214,9.877223059,NaN,0.769762478
50,40,1,trainbfg,FALSE,FALSE,0.5,145,Minimum gradient reached.,5.17E-15,NaN,NaN,0.777675761
1000,5,1,traingdx,TRUE,TRUE,1.00E-06,12,Validation stop.,1.749381636,1.69527307,NaN,0.782959975
50,40,1,trainbfg,TRUE,FALSE,0.5,17,Validation stop.,0.396282153,1.312609752,NaN,0.788235424
50,20,1,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.084322752,NaN,NaN,0.795373351
50,40,1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,132.3079613,NaN,NaN,0.809887967
50,40,1,trainlm,TRUE,TRUE,1.00E-06,8,Maximum MU reached.,0.064131207,1.995362855,NaN,0.812767886
50,10,0.5,traingdx,TRUE,FALSE,0.5,14,Validation stop.,0.895524793,1.066393808,NaN,0.8298565
50,40,1,trainscg,TRUE,TRUE,1.00E-06,22,Validation stop.,0.574579934,2.197328293,NaN,0.831944422
50,40,1,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.114750141,NaN,NaN,0.85060033
50,20,1,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.245023856,NaN,NaN,0.855305542
50,20,1,trainscg,TRUE,TRUE,0.1,146,Validation stop.,7.145055546,6.999552355,NaN,0.887663016
50,40,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.868458096,1.58796293,NaN,0.91811815
50,40,1,trainlm,FALSE,FALSE,0.5,136,Minimum gradient reached.,2.99E-18,NaN,NaN,0.924631856
50,20,0.5,traingdx,TRUE,FALSE,0.5,12,Validation stop.,0.970891106,1.089159276,NaN,0.926262811
50,10,1,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.312174682,NaN,NaN,0.92654253
1000,20,0.1,traingdx,TRUE,TRUE,0.1,11,Validation stop.,36.02627066,36.08609664,NaN,0.93415315
50,20,1,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.062650387,NaN,NaN,0.938841842
50,40,1,trainrp,TRUE,TRUE,1.00E-06,21,Validation stop.,1.164028059,1.552441611,NaN,0.948506853
200,40,1,trainrp,TRUE,TRUE,0.1,80,Validation stop.,42.63526535,42.77190152,NaN,0.952005166
200,40,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,406.4876254,NaN,NaN,0.952747111
50,20,1,trainscg,TRUE,TRUE,1.00E-06,13,Validation stop.,1.237320832,1.641930413,NaN,0.983218297
50,40,1,trainlm,FALSE,TRUE,1.00E-06,7,Maximum MU reached.,0.006444965,NaN,NaN,0.984728813
50,40,1,trainlm,TRUE,FALSE,0.5,9,Validation stop.,0.161520614,1.680002858,NaN,0.987611446
50,20,1,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.662575747,0.61696042,NaN,1.001861635
50,20,1,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.006979219,NaN,NaN,1.00996408
50,5,0.5,traingdx,TRUE,TRUE,0.5,17,Validation stop.,11.98994468,11.93118252,NaN,1.065307425
50,20,1,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.330856975,NaN,NaN,1.068676623
1000,40,1,trainrp,TRUE,TRUE,0.1,52,Validation stop.,42.48698284,42.4349216,NaN,1.114735417
50,40,1,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.001401058,NaN,NaN,1.144517578
50,20,1,trainlm,FALSE,TRUE,1.00E-06,34,Maximum MU reached.,0.109996458,NaN,NaN,1.147044108
50,40,1,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.001272591,NaN,NaN,1.187001741
1000,5,0.5,traingdx,TRUE,TRUE,0.5,12,Validation stop.,12.16988679,12.16478374,NaN,1.203638379
200,5,0.1,traingdx,TRUE,TRUE,0.1,20,Validation stop.,3.432086669,3.528582885,NaN,1.269375528
50,5,0.5,traingdx,TRUE,TRUE,0.1,14,Validation stop.,3.828347989,3.53813304,NaN,1.275855962
200,20,0.1,traingdx,TRUE,TRUE,0.1,14,Validation stop.,36.32864753,35.90279754,NaN,1.291074763
50,20,0.1,traingdx,TRUE,TRUE,0.5,17,Validation stop.,175.87222,175.8191443,NaN,1.300288891
50,20,0.1,traingdx,TRUE,TRUE,0.1,11,Validation stop.,36.47461471,36.50530411,NaN,1.387503972
1000,20,0.5,traingdx,TRUE,FALSE,0.5,20,Validation stop.,1.716042143,1.662006613,NaN,1.435276686
200,10,0.5,traingdx,TRUE,TRUE,0.5,12,Validation stop.,45.14392881,45.14621356,NaN,1.465103146
1000,40,1,traingdx,TRUE,TRUE,0.5,98,Validation stop.,673.4007292,673.4881167,NaN,1.54923611
200,20,0.1,traingdx,TRUE,TRUE,1.00E-06,11,Validation stop.,1.58255459,1.642116712,NaN,1.573633365
1000,40,0.1,traingdx,TRUE,TRUE,0.5,10,Validation stop.,700.3678056,700.129621,NaN,1.606098437
200,5,0.1,trainlm,TRUE,TRUE,0.5,0,Performance goal met.,-0.028988911,-0.026514233,NaN,1.742638006
200,40,1,traingdx,TRUE,TRUE,0.5,102,Validation stop.,667.9945514,668.4259746,NaN,1.816148851
50,10,1,traingdx,TRUE,TRUE,0.5,10,Validation stop.,45.94363385,45.74584654,NaN,1.937942062
